created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2023-11-09T12:17:53-03:00,1,421,23,22,344,24,22,0,,,,
2023-11-09T12:18:25-03:00,2,444,23,22,490,24,22,0,,,,
2023-11-09T12:18:56-03:00,3,459,24,22,432,24,22,0,,,,
2023-11-09T12:19:27-03:00,4,465,24,22,438,24,22,0,,,,
2023-11-09T12:19:59-03:00,5,442,23,22,468,24,22,0,,,,
2023-11-09T12:20:30-03:00,6,435,23,23,387,23,22,0,,,,
2023-11-09T12:21:56-03:00,7,361,26,20,433,26,20,0,,,,
2023-11-09T12:22:28-03:00,8,342,25,21,467,25,21,0,,,,
2023-11-09T12:22:59-03:00,9,414,24,22,483,24,22,0,,,,
2023-11-09T12:23:30-03:00,10,454,24,22,490,24,22,0,,,,
2023-11-09T12:24:01-03:00,11,492,23,23,443,24,23,0,,,,
2023-11-09T12:41:07-03:00,12,487,24,52,570,24,56,0,,,,
2023-11-09T12:41:39-03:00,13,512,24,57,646,24,60,0,,,,
2023-11-09T12:42:10-03:00,14,518,24,63,704,24,66,0,,,,
2023-11-09T12:42:41-03:00,15,518,24,67,719,24,69,0,,,,
2023-11-09T12:43:12-03:00,16,518,24,71,719,24,72,0,,,,
2023-11-09T12:43:44-03:00,17,555,24,73,751,24,74,0,,,,
2023-11-09T12:44:15-03:00,18,584,24,74,774,24,76,0,,,,
2023-11-09T12:44:46-03:00,19,718,24,75,767,24,77,0,,,,
2023-11-09T12:45:17-03:00,20,836,24,76,760,24,78,0,,,,
2023-11-09T12:45:49-03:00,21,863,24,77,734,24,79,0,,,,
2023-11-09T12:46:20-03:00,22,861,24,77,753,24,79,0,,,,
2023-11-09T12:46:52-03:00,23,808,24,78,767,24,79,0,,,,
2023-11-09T12:47:23-03:00,24,765,24,78,728,24,80,0,,,,
2023-11-09T12:47:54-03:00,25,777,24,79,754,24,80,0,,,,
2023-11-09T12:48:26-03:00,26,805,24,79,762,24,81,0,,,,
2023-11-09T12:48:57-03:00,27,828,24,80,677,24,81,0,,,,
2023-11-09T12:49:28-03:00,28,788,24,80,680,24,82,0,,,,
2023-11-09T12:49:59-03:00,29,829,24,80,741,24,82,0,,,,
2023-11-09T12:50:31-03:00,30,851,24,81,768,24,82,0,,,,
2023-11-09T12:51:02-03:00,31,850,24,81,696,24,83,0,,,,
2023-11-09T12:51:33-03:00,32,847,24,81,652,24,83,0,,,,
2023-11-09T12:52:05-03:00,33,860,24,82,659,24,83,0,,,,
2023-11-09T12:52:36-03:00,34,884,24,82,740,24,84,0,,,,
2023-11-09T12:53:07-03:00,35,894,24,82,765,24,84,0,,,,
2023-11-09T12:53:38-03:00,36,882,24,83,747,24,84,0,,,,
2023-11-09T12:54:10-03:00,37,886,24,83,726,24,84,0,,,,
2023-11-09T12:54:41-03:00,38,904,24,83,674,24,85,0,,,,
2023-11-09T12:55:13-03:00,39,915,24,83,712,24,85,0,,,,
2023-11-09T12:55:44-03:00,40,896,24,84,761,24,85,0,,,,
2023-11-09T12:56:15-03:00,41,924,24,84,794,24,85,0,,,,
2023-11-09T12:56:47-03:00,42,944,24,84,750,24,86,0,,,,
2023-11-09T12:57:18-03:00,43,859,24,84,709,24,86,0,,,,
